RC-EVER USED NEEDLE TO INJECT DRUGS,AGE WHEN FIRST USED COCAINE,RECODE - FINAL EDITED AGE,Total %,Total % SE,Total % CI (lower),Total % CI (upper),Row %,Row % SE,Row % CI (lower),Row % CI (upper),Column %,Column % SE,Column % CI (lower),Column % CI (upper),Weighted Count,Unweighted Count,Count SE
Overall,11,14 - Respondent is between 30 and 34 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,15 - Respondent is between 35 and 49 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,11,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,Overall,0.020030240048452184,0.0074231935663975936,0.009472320285614793,0.04185879468308891,0.020030240048452184,0.0074231935663975936,0.009472320285614793,0.04185879468308891,1.0,0.0,N/A,N/A,106825.59245894001,12,40132.36958050187
Overall,12,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,13 - Respondent is between 26 and 29 years old,0.001149653367882994,0.0010876101661679747,0.00017171632621466317,0.007654375636686054,0.017885327972477848,0.01745856835513788,0.0024675334262841317,0.11822064876558169,0.05739588567595985,0.0552631320958137,0.00776482970446678,0.3214771053463525,6131.34949204,2,5777.294124296735
Overall,12,14 - Respondent is between 30 and 34 years old,0.0018399351575701984,0.0018452856637172802,0.0002449291808239631,0.013679673263772328,0.018154856404828574,0.01828832848037516,0.0023494221723290264,0.12677744219106707,0.09185786855871342,0.08988097158415019,0.01148363009903129,0.468284091466233,9812.7712308,1,9812.7712308
Overall,12,15 - Respondent is between 35 and 49 years old,0.011457958887843175,0.00464732104428843,0.005058288224465857,0.025744887096450782,0.03549716723099518,0.014328332929353788,0.01563095450101717,0.07859641302412607,0.5720330290663979,0.1966675309840215,0.21025113926479821,0.8703112662756141,61107.7672361,8,24381.673483705374
Overall,12,16 - Respondent is between 50 and 64 years old,0.005582692635155816,0.005504263554950558,0.0007657069123135504,0.0395048157837303,0.019099551590769183,0.01903422141040986,0.0025237795459895998,0.1303189620059924,0.2787132166989288,0.21293944215681884,0.04400787827861765,0.7643492681140817,29773.7045,1,29773.7045
Overall,12,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,12,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,Overall,0.016614254330460678,0.006130878619265226,0.007888359277077333,0.034655339112533455,0.016614254330460678,0.006130878619265226,0.007888359277077333,0.034655339112533455,1.0,0.0,N/A,N/A,88607.40349699999,12,34299.44166291319
Overall,13,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,11 - Respondent is 22 or 23 years old,0.0018906105826712212,0.001572912120709534,0.0003549534544799639,0.010003590774445582,0.2794342392516073,0.19511338806526138,0.05247042247489955,0.7308755188883687,0.11379448906141783,0.09368877053534068,0.01948227618795933,0.4535012526409173,10083.034208000001,2,8336.553802195716
Overall,13,12 - Respondent is 24 or 25 years old,0.00033605819112266666,0.00032933177252477883,4.692522117349421e-05,0.0024024236448271976,0.021610508709869775,0.022332596354258924,0.0026402239817382403,0.15561698231787485,0.020227100442692485,0.015365116850034883,0.004331249378523763,0.08923298055673788,1792.2708505,1,1792.2708505
Overall,13,13 - Respondent is between 26 and 29 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,14 - Respondent is between 30 and 34 years old,0.005436242389828561,0.003522510474377424,0.0014747193667619765,0.01982824299050675,0.05364004245644956,0.03465582375320855,0.01418095210255044,0.18256260706663235,0.3272035134229118,0.1868065859060465,0.08126556933034428,0.7278127570734051,28992.6537395,3,19287.64651155602
Overall,13,15 - Respondent is between 35 and 49 years old,0.00895134316683823,0.004887845067190378,0.0029776704816398985,0.026589533642227083,0.027731581902638053,0.014783256656620902,0.009393212929408971,0.07901618541898128,0.538774897072978,0.1865386225084057,0.2054862118504848,0.8406637055281975,47739.444699,6,26583.357845257073
Overall,13,16 - Respondent is between 50 and 64 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,13,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,Overall,0.032643558706605735,0.011206130302041543,0.016275247862780968,0.06439615352693075,0.032643558706605735,0.011206130302041543,0.016275247862780968,0.06439615352693075,1.0,0.0,N/A,N/A,174095.142662597,21,61018.63857021709
Overall,14,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,12 - Respondent is 24 or 25 years old,0.001260281342684721,0.001123559440097318,0.00021002395236722723,0.007522995034042718,0.08104346703167609,0.06489252736245522,0.01509224242619055,0.33667673137117476,0.038607351423044785,0.03730208238963371,0.005306382182795809,0.23212411376684897,6721.35235382,2,5841.433073036673
Overall,14,13 - Respondent is between 26 and 29 years old,0.009325281454142981,0.008125208397295938,0.0016063104722474476,0.052197752909159664,0.14507478680303137,0.11010605074664122,0.027736846761449073,0.502333866812341,0.2856698786415074,0.19097553055644925,0.05752697694181531,0.7237693623294474,49733.7382765,3,43243.03082536156
Overall,14,14 - Respondent is between 30 and 34 years old,0.004826381968369454,0.003989814275471402,0.0009135269249046968,0.025078246034141462,0.04762247801510272,0.038635411148040796,0.008954069389060458,0.2167579477015167,0.1478509745750481,0.11276589343001045,0.027942149833003478,0.5115394135056252,25740.136511447,5,21235.636391994078
Overall,14,15 - Respondent is between 35 and 49 years old,0.01713222765395197,0.006720052027830746,0.007759128107903065,0.03740132041830105,0.053076255206069206,0.02067614265250763,0.023944261319727385,0.11352933119560546,0.5248272042865565,0.1795579943922791,0.20639624242449087,0.8242726295033569,91369.86700348,10,37538.613817222395
Overall,14,16 - Respondent is between 50 and 64 years old,9.938628745660805e-05,9.94662998467688e-05,1.3312777599967575e-05,0.0007415537498178387,0.00034002114190180934,0.00034519929392115334,4.423263099889996e-05,0.0026086202392782464,0.0030445910738431925,0.0032174200543274773,0.0003631256846094809,0.02503124601202283,530.04851735,1,530.04851735
Overall,14,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,7 - Respondent is 18 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,8 - Respondent is 19 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,14,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,Overall,0.036758536779962214,0.008817741085387715,0.0226178289010621,0.059204513497396215,0.036758536779962214,0.008817741085387715,0.0226178289010621,0.059204513497396215,1.0,0.0,N/A,N/A,196041.20868968996,28,46202.74890720809
Overall,15,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,10 - Respondent is 21 years old,5.024242685907958e-05,5.089468994336724e-05,6.56771784681607e-06,0.00038423826721028625,0.010482541134393376,0.011957665413795985,0.0010446940359045427,0.09691113063004372,0.0013668233629600755,0.001402450577562169,0.00017376506957729603,0.010663964352234821,267.95370414,1,267.95370414
Overall,15,11 - Respondent is 22 or 23 years old,0.001984365835833483,0.0018947167339647888,0.00029094079403341324,0.013402256303347338,0.29329136460749267,0.22137411548316574,0.04632365304794248,0.7800174029778395,0.053983809195451954,0.05074163281409919,0.007696698139386404,0.2956886155964447,10583.05120435,2,10195.806103584066
Overall,15,12 - Respondent is 24 or 25 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,13 - Respondent is between 26 and 29 years old,0.0026086268334934107,0.0018372236428601703,0.0006328636724643633,0.010686647076108764,0.04058279458681535,0.029955155650210945,0.008939815923404391,0.1655218451610386,0.07096655803000906,0.049194430197896995,0.016780109042230432,0.25478867161702534,13912.36981275,3,9791.06206576331
Overall,15,14 - Respondent is between 30 and 34 years old,0.005351876405443865,0.002524570591455417,0.002071288164723616,0.013756762771583074,0.052807593374940155,0.02423057108431127,0.020636345904243073,0.12854946157977776,0.14559546908736792,0.07317228621895687,0.049687618523556354,0.35706850280291924,28542.71173963,8,13685.917910011305
Overall,15,15 - Respondent is between 35 and 49 years old,0.02315570000434396,0.007897912284115996,0.011619280165630597,0.045617616638060805,0.07173718839897826,0.023436325726338133,0.036713476295233305,0.13547369789320768,0.6299407439135765,0.12588204018299678,0.3652482043269165,0.8343232258556906,123494.34483969999,11,41210.49235989343
Overall,15,16 - Respondent is between 50 and 64 years old,8.034877013673837e-05,8.074039353614355e-05,1.0675328839913338e-05,0.0006044769732070355,0.0002748898391463489,0.0002790937471018372,3.575795414594508e-05,0.00210984581213629,0.002185853333001493,0.0022529317490160928,0.0002750472409019105,0.017143755454281238,428.51732942,1,428.51732942
Overall,15,17 - Respondent is 65 years old or older,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,2 - Respondent is 13 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,3 - Respondent is 14 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,4 - Respondent is 15 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,5 - Respondent is 16 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,6 - Respondent is 17 years old,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,15,7 - Respondent is 18 years old,0.0007059047541904021,0.0007142549779340589,9.24196704640042e-05,0.005369855924846628,0.748338322468266,0.26633612150858893,0.14795111443061046,0.9807404551051433,0.019203831708970647,0.019367678985006274,0.0024760446098540125,0.13378537569142662,3764.7423797,1,3764.7423797
Overall,15,8 - Respondent is 19 years old,0.0028214717496612804,0.0028263150503643553,0.0003760655222803272,0.020836929764957483,0.6152760391092946,0.3169019542880373,0.09801724658525322,0.9592439758450372,0.0767569113686625,0.07108184654756376,0.010965814456706684,0.38401239044460617,15047.51768,1,15047.51768
Overall,15,9 - Respondent is 20 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,16,Overall,0.07308415106731184,0.01747548728637798,0.04485641109150341,0.11690126282661921,0.07308415106731184,0.01747548728637798,0.04485641109150341,0.11690126282661921,1.0,0.0,N/A,N/A,389773.5483069039,46,89419.00959234872
Overall,16,1 - Respondent is 12 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,16,10 - Respondent is 21 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,16,11 - Respondent is 22 or 23 years old,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0,0.0
Overall,16,12 - Respondent is 24 or 25 years old,0.0013008859206538289,0.001031630719700321,0.0002642597565376776,0.006377999549338144,0.08365457906239489,0.05954049108229362,0.018821000134123266,0.30288170217907673,0.017799836238854158,0.013913933775228036,0.003650886934956811,0.08225584904805673,6937.9053301,2,5349.78962870889
Overall,16,13 - Respondent is between 26 and 29 years old,0.00691968524154175,0.003800892961925143,0.0022888732286723006,0.020724866248476477,0.10765056970100968,0.05950898581670762,0.033593860065885175,0.2951099801702479,0.09468106477926513,0.0512814374452542,0.030488906576412893,0.25805210188055194,36904.17457649,8,19751.043949006093
Overall,16,14 - Respondent is between 30 and 34 years old,0.016626967802017497,0.005867085422535811,0.008156924570909399,0.03359429471353656,0.16406024508601144,0.0544222296817423,0.0812586455753991,0.30337485681313925,0.227504425504016,0.07977201882721002,0.10582155531111581,0.42292874074009407,88675.20718422401,15,30700.564967244918
Overall,16,15 - Respondent is between 35 and 49 years old,0.021671812864097494,0.006591561347172816,0.011724554256806206,0.03971926749299442,0.06714005286333426,0.02042239201891557,0.03604065167545392,0.12168741217104578,0.29653231990253753,0.09263194922426395,0.14731807519170423,0.5070148218375028,115580.45451609,13,36466.71651022179
